ADAM17 AKT AKT_1 AKT_PIK3C AKT_SGK ALK ALK_2 ALK_IGFR AR AR_1 ATM ATR_1 ATR_2 ATR_3 ATR_4 Azacytidine BCL2 BCL2_2 BCL2_3 BCL2_BCL2L1 BCL2_BCL2L1_BCL2L2 BCL2L1 BIRC5 BRAF_2 BRAF_M BRAF_M2 BRAF_VEGFR2 Carboplatin CarboTaxol CD19 CHEK1 CHK1 Chloroquine Cisplatin CSNK2A1 CSNK2A1_2 Docetaxel Doxorubicin EG5 EGFR EGFR_2 ERBB ESR1 ESR1_1 ESR1_2 ESR1_3 FASN FGFR FGFR4 FNTA_FNTB FOLFIRI FOLFOX Gemcitabine gSEC HDAC_4 HDAC1_HDAC3 HSP90 IAP IAP_2 IGFR_2 IGFR_3 IGFR_4 IKBK JAK MAP2K MAP2K_1 MAP2K_3 MAP2K_RAF MET MET_2 MET_ALK MTOR MTOR_1 MTOR_2 MTOR_3 MTOR_4 MTOR_5 NAE Oxaliplatin PARP1 PARP1_2 PDGFR_Ab PI3KCD PIK3C PIK3C_2 PIK3C_MTOR PIK3C_MTOR_2 PIK3CA_2 PIK3CA_3 PIK3CA_4 PIK3CB PIK3CB_PIK3CD PIM1 PIP5K1 PRKC PRKDC_2 Proteasome Proteasome_2 PTK2 PTK2_2 SLC16A4 SN38 SRC SYK TKI TKI_2 TNF TNFSF10 TNKS_PARP6 TOP2 TOP2_2 Topotecan TTK TYMS VEGF Vinorelbine WEE1 WNT
HCC1569 21.7640912113647 44.3671303281678 58.0654417301551 2.98297827750201 15.4636747103977 12.1511314033212 17.7713421645547 12.8394672004942 10.4173755083441 12.4047490904059 8.32508526026356 7.44486197543476 3.11760440775015 1.9662967266183 22.4183030351376 2.25078134094001 17.0414520363893 8.31727250656472 4.04854327459808 20.6480344248992 6.58337568148009 2.69400907129054 3.62886964133072 5.84212560325635 14.9930972544051 55.2554160890304 4.01323308085641 -5.73433725503003e-05 7.60242297321911 3.77423183417965 6.81234562296404e-05 4.95601611354729 9.53999809193849 8.25485438530156 7.48232413672436 1.60445783856247 2.43144028687799 11.9299546094689 7.35873391282996 12.8333692790551 6.97854921242745 47.5507511867278 10.8432492093312 0.000309894384077389 6.08331961806823 9.92107258386718 12.5696526551452 36.4192268276213 1.77067577270999 6.9063307888228 7.85018226433452 9.57826503179263 0.000104706146546481 2.70060081105357 14.0849175247933 5.95313087600409 11.2567777496306 12.8345274484296 19.8742072856826 20.0837582652032 5.11315645830172 9.33570243817173 1.41428780269906 12.4224616040846 4.62405148150321 54.337545921788 27.9994335744197 8.00727044459173 2.63739412765852 6.64909741479846 5.76433909484824 7.64476977419427 48.0736941803524 3.04156533896266 7.94743501816975 2.07516967711785 6.47714682454321 7.65535680207741 13.158718923319 17.2469758432956 15.5933041202867 5.61176020472477 3.61705905531252 44.9122048267076 12.8726047972159 4.84471335504945 3.70546295059608 10.2183408011706 5.88104005725566 13.5402757866488 7.75248503558003 28.9986217199181 16.5791081486705 12.4245967195688 5.94260607456358 9.72328875268385 4.35282139417551 7.09283841541624 9.85199206106479 5.09572891546701 13.1100298505368 9.50564558251261 3.47493264301958 2.03310897654712 3.43595160506452 7.65158995061369 2.11741050869043 19.938203007867 14.0520897857812 1.21755648908959 15.2841740196497 6.27041489476908 3.68705331085284 6.89026305548876 1.49087089763366 9.10613083055691 6.19158214568114 14.6577387932277
HCC1806 43.2542764211809 41.6368231972454 50.1782855995848 15.1093881683494 40.8176250572806 13.709921543915 11.466263649046 46.3594610457447 4.42001292980082 5.28374762013878 19.2482372436526 12.5734969594016 14.1324254318352 5.11061746433963 41.1124725655391 19.0349304492453 12.7794930663098 20.4290201073251 14.8531630390094 47.6979008816342 18.7769268603191 18.6453132684089 11.9709271612387 16.6718560670415 14.847600941157 35.3210600980483 19.6241276749777 14.1262841331702 33.4347203430408 14.4882786797092 31.253448435228 16.4497931725581 22.7353731018496 24.7931720726038 7.48864529936278 25.2816688358575 17.0044619404441 14.8113056431731 23.7595171609384 38.4545588750439 25.2619168883388 44.1552348089141 49.4178548063263 16.7708448399761 10.5897320319657 22.9892785813619 51.2214439615403 54.6543277281802 9.50303546449673 14.2999983460588 1.96406390873981 0.612152046133475 26.1508963224569 16.0724204506179 30.8122440429367 14.8974780389147 32.7481624735613 2.21563647085306 6.84029468197547e-05 4.41960503915016 9.13407590141601 12.2024300010599 5.64781436899978 11.0768771707668 10.5318114296751 44.5317853258866 16.9242610537639 3.29579277060789 11.6650057982137 11.3084037081937 14.0546171930474 6.36431310555897 43.0238425355664 11.526684016843 13.0073517728718 13.471414709368 12.5493203117007 11.5372176875328 11.9227686737135 50.2739276077788 18.2193079912742 11.4254305645317 13.6309149299357 49.0667611547189 40.0935017109287 15.3235659817042 18.9610426617714 8.748626430633 7.28355407669649 33.3283410069854 20.49843301189 50.8813480713368 32.8093308683974 45.047171802023 10.580570605847 5.54395191713782 11.2131132401911 17.5707033058315 6.57254181906792 11.6359229220477 47.5920715898243 12.7081108956425 18.9692401840922 12.9396467351377 4.98603948972898 17.3748531664999 32.5344989619096 93.4028146838811 45.5632852674489 5.89936701320854 15.6910782523726 14.6833588113712 6.26135179215443 4.80619332248511 -0.150258180907972 16.5803929607679 12.0326707392087 25.6575561943203
HCC1937 64.7881337615639 76.763814847977 69.3374538743068 13.0727464092955 58.7676631838116 16.3456293935438 18.4750806845078 56.1027043349913 10.9875260218037 13.0642650665526 29.241909736251 11.275454564477 9.89530610303454 0.613994331160183 71.2299673896429 10.8022686968421 23.7259544322614 32.286661395119 14.6659532786742 75.1781702402809 18.1338709873258 28.0764052450591 14.0528931927915 7.9482937274152 13.7795389389203 45.6270649506913 13.2198891432052 10.9096277692284 24.3779402860671 11.2094265922004 33.5300068563493 10.7608554846486 20.8214818394483 33.5937921611119 12.4916284939841 38.406162883698 9.3177333052618 12.956905590832 32.5198803866993 56.9255543166448 35.0039581942388 56.1337525785496 59.1967090224667 23.4364603780575 12.2593435256957 21.3614636338283 63.3001980621194 70.6615193162541 9.00229815054333 12.496292539749 7.96466242987713 11.1057146378407 23.9811077443132 9.67712335623177 40.4231397069389 14.2403947935774 40.181266417246 99.9998461167854 99.9998286094828 12.500565206422 5.91089296505077 10.7002888309716 6.14282558355944 20.122130757457 14.2683922897473 64.3042196736828 33.8232467507934 14.2608443190933 17.0672975941167 12.6966414316508 15.1161741955034 10.8603820906115 67.0281921896116 14.2149701468467 16.8594982346158 9.1556852993208 13.1667984519476 14.8216324806172 13.8829992075251 65.7883556916681 17.5481925051385 15.2169984458896 15.1266295297057 72.8318976567349 67.2234190361666 21.2466902198263 13.1333475347649 11.3307510566221 2.92299770641359 66.560475204335 17.2837920038679 72.7923391604807 76.4872485572655 51.4225789944262 11.0157881105329 7.25870597411758 12.9120527422433 18.0106571941481 7.81093789823872 10.7495193707554 58.6568675216987 15.6960096871763 24.110380521272 9.31469500642583 11.6647293058462 10.2238784984289 38.758371350598 80.5495228212158 77.4659662506066 4.09679236594998 22.0078792764399 20.0343567735441 5.13199452274751 6.87209417295163 6.92017777722254 19.1591342322384 11.508282525711 27.4763078057636
HCC1954 12.4927797019959 25.303706993058 33.698521396368 9.13870072885994 7.43393713686744 7.03016243611841 7.39909677974146 10.5611031934456 4.8014211092077 5.71509547823003 8.30284914855748 8.54703948743744 6.45050799473217 3.62908469142018 14.9724292012421 5.61964724523105 9.15469041991642 3.93057844592489 8.42196313147019 15.6158047297604 9.86071831729114 5.16381930395393 7.6728594933633 4.20871002040585 10.6635464530617 27.1527686326686 7.35712240360245 32.1915490328076 16.9943505519262 8.38063425318378 0.000289388708018022 6.92409802565371 8.33934918448493 9.03729051947902 6.44017634152606 6.9172852620873 9.70385835120026 8.26120526230483 9.10990265639319 6.34755902987116 5.55539272027533 13.0103145884425 9.50019257939955 11.3019925960666 8.5308166264962 12.1863838128498 9.22508070566537 18.9375383071946 5.44261528844725 8.25445106368922 5.23733803025461 6.99894253744871 34.6922077984309 6.95845639687914 10.6539722647669 6.91856996044119 10.6844538853843 5.88485981420459 8.63903530011218 7.89256774239501 5.85471883677694 9.33720722914453 4.55223143037783 10.1031214613197 7.83172823813905 19.3285903832473 17.276140370536 8.98990994275651 5.83316797513836 8.49380320545267 10.8057428048118 8.43805013602577 37.0128465078259 9.1121652651911 5.67477476574799 6.18973592151391 9.15315354530324 9.16310065947236 10.2415206598401 14.1719441159515 12.9335806522836 6.85018583453964 8.4091643572213 30.4125340103719 7.19463093093355 8.732730462456 8.40428043052794 8.87810572116321 1.45296462043335 6.39891265691653 8.3162172765228 16.4359183363386 14.4673283734082 9.48575389075878 7.39162567810398 6.81025240635797 7.59047370450238 8.08275757700813 5.37434499653456 6.58229108809907 10.2390920021344 9.50065049731385 6.555550145466 8.7182235561949 7.84081584688444 6.89922690139572 12.0081291059787 15.5883234570983 7.58272850915966 1.31113793596854 8.82361187272381 1.22404522312613 3.94834443192178 6.27522644218827 5.45456711700781 4.30761376913635 9.22441512841364 15.027869596909
HCC38 70.9620462802963 72.2794669023438 64.4309085987149 11.8261989003963 56.9245685556416 20.5945324964139 22.1447582694891 57.6156444410997 10.4148047508432 12.3883306569082 26.6971627003695 11.8017148442815 9.29743521605032 5.29136283534043 76.4470281769432 15.7055227206285 22.3168201348823 29.1445383541048 15.9408825941329 69.162525065889 17.5239460774156 25.5975332506269 14.1335234750954 9.75419755473395 10.8345287343141 39.3933730314957 15.5825222063805 14.4087501662527 24.8094330385792 13.0577019311516 34.577580084112 12.2401899389333 26.19477574441 30.5873922587202 12.9779950434253 33.8303984591285 11.3146788613517 16.4665286823569 29.553365337928 65.1325305509133 25.5871577634668 56.7700843655036 70.0500006129273 26.8994466163703 12.7678548404285 18.6402865534973 65.928552942771 65.119325666405 12.1292111616689 14.5230238607424 9.91729484707143 17.2509519852967 23.0713875131101 11.852944304602 37.93826514803 13.8000935453306 36.4851602550285 79.0003339573701 72.778701105542 15.742081199976 4.41115860528911 10.1578760402727 10.3758710144353 22.1325881464447 15.6826785458619 63.5869345506932 35.6070141232865 22.0857196895782 18.9361842627674 17.3546179156846 16.2731166123468 9.26997472132208 65.6550803296918 16.4345445636505 17.218364641091 8.26812628585405 14.3163226193252 16.0014885261757 11.9488115900496 61.9282846859465 19.0593475919242 15.5873747730237 13.9090572792426 69.0138749880972 73.2534181986866 21.2311139883847 11.9002557400077 12.7325083937112 9.57248852700445 64.0063667464742 13.8838909536121 63.6350636040453 66.7873309288004 57.2969193147898 13.9618508209986 10.8360914547009 15.0242422668461 16.3204633290307 8.02044779111849 9.58410596959706 74.5066110796876 14.8783648795241 22.5934882845602 10.1542014865316 11.5787290297165 11.583287273386 23.2586437566974 41.0484886097469 72.3331500477916 6.53325637633446 26.0140404459358 22.4493505668096 5.23028133298629 10.0315640537354 13.0411899295044 23.8969609610143 13.7776696482036 30.3860212157197
HCC70 45.3564781807702 57.0720318707291 46.7961450022386 1.92157819185427 42.9930729988217 5.41208764339648 15.2780641010327 38.2434444742551 7.12540869861859 8.43259871064962 17.3680731407129 10.2844605728052 9.39152457882285 3.34047481158799 38.8658700085824 10.011993052244 17.2152843828528 30.7217430092173 10.1136263772326 65.7315034615769 10.1677391668871 17.2825785336913 9.95978939871497 4.56325599957863 12.6313609902384 11.1459741195681 9.82764455665114 2.87373257792483 5.96455867407334e-06 5.08848027847939 7.20344026679852 5.41148555793129 22.9504004172898 19.0810991862335 7.28791493293191 29.1966921247327 6.9045714407298 11.1439622976399 17.6408204699215 49.3081348894542 9.77199144096367 42.384394129576 38.3061955005563 25.3685390382765 7.2706765623455 9.68964519896045 45.4330755723779 58.2857271596585 5.22077383611102 7.95403450189275 8.67203939644674 8.51361455940962 -3.52314397213901e-06 4.57863587744385 28.5731905581752 8.35833556344126 27.0971692638941 40.0972387180887 79.0074794616894 13.9180781896247 1.91987610027954 3.25522647745328 5.18731278553069 17.4678539029732 11.369048903857 52.6127478285144 41.2964581494187 10.3444833611653 14.3368274867629 10.3808295208799 9.54358011887204 10.5285413542966 53.5315234202823 13.8593764181029 15.6137263793385 4.59612007170373 7.5727809344233 11.4959663954991 7.27193904416836 44.7591250161695 14.4617758471762 12.8255714732068 8.45299315456968 57.4240173314043 67.1594532010905 16.058139935525 4.35116014138613 12.8065964932273 8.56707346419386 60.1660765282763 4.39120309254337 70.9238693212122 37.119186565675 40.8241928783587 9.05724088738091 9.87282209973135 8.89347430087859 11.3795884458919 7.73690416098461 7.88977574461193 45.3989187778727 8.83653517521874 13.4817535580422 7.21934197995597 2.26554527394378 3.85789467468372 12.2818393026545 11.8810802946053 38.7446776638492 6.67992045839928 20.1480125045197 10.995618735192 1.07285852102308 10.6936046334303 5.16833997019798 16.418041995852 6.96229144112381 9.29906882904542
HCT-116 23.51993785827 58.5475947271171 42.8989609589428 14.1533718534514 2.03877934582918 10.1454298589556 13.1631396287254 26.5256870036894 25.3528722795246 30.2408656932308 18.3575284324525 29.8945419093719 29.9760995795936 12.2398067497716 5.78677794379761 23.4115190880996 25.8519936257048 24.5591152476155 16.9144771944616 32.1458416201911 21.5522376694865 23.5526419226714 15.4316605173465 12.9945443747259 34.6172928755068 30.409308781826 26.6471047453998 26.3816616965357 37.9231657865268 13.2073723471987 99.9999937971188 13.4764551050169 30.8807470714591 17.6968455331466 30.5655677849601 22.8010850489321 18.3076710215995 19.9436001423273 26.0266858077881 20.1962087873942 35.5265377858701 7.49859384476777 11.0350078069569 9.63415913430942 10.3710609198735 14.6929251207978 13.6953839173777 31.2568587682164 13.0316537349111 15.6726765719223 21.2288879120974 39.677595901583 43.2320548688809 15.4814652492957 27.3342402810519 15.5445319819591 30.0753124039542 26.3436826279298 -13.3396609414639 38.9139573109826 99.9999475607009 80.044679486296 12.9507579856927 99.9999659494066 15.3640520428622 44.384051166787 26.5685105258841 19.374191292061 24.4534166874871 14.6226960789048 11.1124279566246 1.55452050729255e-05 57.0318730918254 18.616842757629 26.5164761690643 10.2975610052438 15.297447951617 13.6871507742238 48.4426907927195 12.0092037676326 4.00773378604854e-05 17.1913683784427 14.917764056402 49.9559327675386 15.1479634702209 11.7789038436799 17.4671364101577 44.6142960769751 16.8358922638849 9.16710353900123 93.1491395712385 31.9777317271351 25.4081570512496 5.81313395896262 11.4826103957119 26.9793157067955 12.1200816808548 5.17944938725532 49.9999993743445 99.9994168032383 12.5037331206056 63.7547250837234 38.13811134044 9.59709263340256 92.8472975803302 14.782975252915 30.4394535143713 36.7264142876343 13.5646530019005 8.90448553772662 16.2196286035227 22.0114756646514 6.76526267772795 22.5367518358537 15.7774490421228 31.7716640339774 12.6551732429692 32.8940823091398
Hs-578-T 46.608563963238 64.1905252714903 55.320766381399 9.68644176276456 61.5944731617402 12.3834250714076 14.8164346164458 49.5870223597238 9.44836050298469 11.2207117064083 23.8627371454793 10.0824378154168 10.503340368033 3.05089144606342 59.5647186145667 14.511077766343 19.8545247475081 28.1235276569611 14.5787943214299 60.9496663563737 18.6851694515917 25.1632591700407 13.2012446858409 8.88584473480567 18.7774367469349 33.6544184804199 17.4634374067215 10.9864251116528 25.9103584374999 11.9423820934783 26.8268193141135 12.372990217896 23.1609686646827 26.6993610297698 8.25603120357765 21.8345420478711 12.2695972448942 15.7235789619334 23.6547375222556 52.554745058143 21.6570196161966 48.7173843357149 39.661040467354 22.9015035841868 11.8551741129488 19.1450907649584 52.5189326771952 59.9838597584171 10.7863246960577 13.2590801658432 7.62462760873028 8.10577287750245 14.8964916015274 11.0654549096533 33.8640254143978 12.8165258411754 33.0661194820274 75.2997798982799 41.4248394737466 12.9686388575766 6.59979905755223 9.94650887183586 8.76493979314637 19.2356732556006 14.746482435511 54.5349086052736 35.9490563541045 16.9159134487101 18.2063077919294 14.8579149660575 14.431514947446 4.0894781584597 51.1322924112799 14.9778396991536 17.1908766406779 8.53160424185082 12.6107181675026 15.2972248679103 9.05194500778978 42.1765182860498 13.9431027758056 13.4051895133411 13.9945978017433 57.4443172900392 64.302314821634 18.9085704805662 11.348445986897 11.4861980370146 10.9915106374629 47.9673577295497 9.64988092821829 66.2042146682851 52.0519042397806 64.7065377679011 12.7621766426668 9.77412969395359 12.7577356370612 15.5927300292432 8.12517373667441 8.36390300647437 45.8107194811132 8.75629395331413 20.9251593024004 9.04469252650312 9.17212055111428 10.841051359809 35.0495384463854 50.9456523889572 41.5336618938845 5.52881202719538 21.296985487582 15.964225772825 8.17893991288407 9.96471495316476 10.1239523482402 19.8973646671963 12.9913571307822 18.5155922863734
HT-1197 39.5245266762374 52.6402474093294 45.4450359576643 6.2633781213287 31.925339292949 13.6071991880153 12.5222084738104 27.1417504959758 6.15188959052292 7.36599427044993 50.0298927304323 8.40102398777043 7.11756337139951 3.04564735627726 46.0244508861354 10.2725221548463 17.2122055032742 15.3654483055874 9.28014421335329 58.0963184825703 10.1710428810637 16.4474516408479 8.79706205093055 3.42979506169562 10.3657746061152 17.1773009403634 8.85612588858516 8.69975800574922 15.7742390741382 6.76679235728436 50.6247837972835 5.74792330319485 18.1293448393103 40.8924065897675 20.5455686328167 22.0885402957542 9.15337873720777 10.0934924285485 47.7628441597606 30.7143027691212 22.934963744199 50.2320179418772 32.9837557081297 15.6783335365932 6.8732048818942 12.2059800307005 30.3362764662631 47.3679234369818 5.12352669666742 6.7511377187664 10.3326012803452 7.89060665069034 39.2070223172305 5.98109139882148 46.7640039857657 7.81984017121227 46.3563552514188 50.2679980346064 14.7831678897231 10.7008127943541 12.3255796182589 14.1266937575502 5.01101145948567 22.1156390698502 9.36514667341809 47.8650971670772 19.6716315250769 9.00129625524468 11.5428100602685 7.95325485363118 7.57938587284249 4.95437541598573 55.8440039978681 10.4365409358693 14.2267320000966 4.74473996588793 6.7702562827896 8.68435252732707 9.56318111376188 43.4325331797196 10.7915893941178 13.3588189429083 9.35417245078598 53.4838349677199 26.9512780325327 12.8867652310977 6.54884315661419 11.4329554806375 5.65838267861603 30.4713635396326 15.8824179559683 25.8936053572859 49.1376621599827 27.8739439362466 6.64990112037815 5.42595375487428 8.61487371402924 8.40561762854785 3.94364712123719 11.7024101328895 31.7872558365798 9.29862742949638 41.1138644596897 3.98356308416156 20.092194257881 4.47165440686062 42.2126247837062 43.5288079258705 30.6399608342559 4.7506354475459 14.4974560600899 12.7947109577489 11.613906884136 9.25183538812725 5.07533344830412 15.3269695905219 6.74579911688517 18.9666052761748
HT-1376 26.0242047189869 43.5228148920541 39.0711454455583 7.88547675745115 20.1891072588568 10.0885798711748 7.87900916525296 20.1788244009603 7.76023536749313 9.23325830215499 22.576148050656 4.33116758215712 3.83645702042192 1.79443934070778 24.8251719567687 8.29521760726041 17.7570164108648 9.24931428344504 8.41257462710162 39.3218080852109 5.69227763570257 6.4131821001003 8.62533992787991 2.65441595144359 2.86089198491489 12.486287933565 4.24201031364839 18.2987744670238 20.7731170855796 7.31068935723224 31.6589076543246 4.22392105488744 7.24233695430496 33.1092498032873 13.0033761826806 17.6481554856093 9.5705562187601 11.100698022579 39.2431052253062 20.441277619088 17.1250622544473 43.7203327907997 20.5581685606678 8.43657490351884 6.49518170133602 6.14046707891893 18.9514124967945 33.242008137856 2.99385992642562 5.91871281601385 4.82228621850191 8.02494724857737 45.3403828717581 7.09945314522982 29.8496430331489 5.75872020441276 36.9967991688791 35.2571664246928 7.33628298028194 4.76238485405976 10.8953797996252 10.5579442320013 2.77673954586235 21.5734783606738 8.10842011567468 32.8019611191832 16.8169575041427 7.36176668500571 6.73057987451277 7.70496709386608 8.20512881850932 0.906785716601604 41.3326876667918 9.94556837205548 8.04844518693773 5.85444790112569 8.19971103566882 5.1701000771809 8.5644123909897 27.6213023172277 6.18191049803478 10.1330179501351 7.6525753911593 39.6205178877154 17.0856966667996 9.83666447853329 5.35225408217869 6.16632428924114 5.01660935191968 23.7739319292882 14.1292138263818 36.3657848967262 32.4319775701182 15.2501598343343 6.52662300118009 4.75379519115394 8.23842564474097 9.70223787322567 7.27116831156055 9.16839500457285 23.6688893636472 9.49834306528276 31.5722125722083 8.71238542224856 13.2264787020449 3.26778566153528 15.3698021501924 24.481842999145 19.7079673429345 4.37780976814002 10.3411275369995 12.2259358451918 0.674760184915576 2.07783650272902 2.04213593866059 11.3298315083219 6.83241858108519 8.74139538254379
HT-29 33.7631246756787 66.5331181960497 71.3758257176394 14.6584850001787 22.2549537056169 26.7988036023885 26.01434661916 32.2449403547014 22.4816123455391 26.8678245785013 0.399317465503376 29.4985546602182 10.4491093715783 12.1566076527672 91.4001209990008 11.3218932225551 48.1727483106355 27.8682926818896 16.1999288939587 23.6933987808935 27.6003622520825 25.4201203353785 14.0369656075952 9.84278920938021 31.1766255476903 94.4006874273328 12.4617268323423 26.4089418968932 40.9408126836192 12.9948007482411 25.985506715955 12.5339432777976 21.8546408123034 27.3329151773032 28.6881306089449 25.2851260351993 19.9251018048391 34.0273270399435 24.9286150080797 29.1955820010653 27.6072423063516 91.6967163848939 19.3516774208579 16.0896765813907 13.4667009735391 16.9701749320646 24.336109859983 44.9900194144255 17.8543347355202 15.6488503164642 28.6534874609185 65.3571066281675 34.1944494467991 10.8508419285065 29.6877586268182 15.7863904303129 30.5766066953988 30.7469805520108 29.9886896795693 45.4201722349612 30.0734358803809 42.6219294655948 12.7262736667837 33.9404065078356 16.6420824980391 25.8553650997384 45.8713538061349 20.3765680777071 11.6292516814521 18.7864636031326 23.207728508818 22.8966838735238 61.51534264799 15.1625672285514 9.95331141905001 6.29913594361483 15.3051988197331 18.3784412441835 53.1387317066385 34.2111032098884 46.3916342815084 16.6946994118422 15.1628766152065 53.037550784239 34.3865341409913 17.7192608907809 15.2205112372638 40.1646495653571 26.4422009692164 20.6727180327306 41.1479720781282 33.9803594400995 34.7341561937281 27.1119261138496 14.3626724000367 38.7951168871423 14.6465763454006 19.5774750645783 39.4489559382927 36.1590482596834 23.8145453182011 50.9733337723067 8.35448381178358 20.8052211857684 22.0283820327162 14.094382943949 22.6237953812768 46.3994901513697 28.7954645769799 12.7472475212334 36.9759358412491 27.8105364226999 6.55468309804849 25.4263737103787 10.2639030753314 33.3318905426672 14.8289090737757 99.9994771648723
J82 32.231813223279 43.3721743059381 39.6491355424466 6.11109915129673 31.7820132510272 9.73067853568556 8.46976205551479 26.479534696419 6.29618873947566 7.48712792432879 45.6006119676256 8.29766162843681 8.02936593523858 3.91259110896546 35.7324425649625 11.8550627846455 18.7560409304112 16.7320120213942 12.0191802171962 51.8702770395018 11.0060988026229 16.7002419496159 11.689995975751 3.82979043852093 7.87315158790073 16.4566419655798 11.0667000538524 11.9594416507206 15.9836891517725 7.54331943328277 35.2720081991228 7.97928556230137 18.1598217115894 46.2944058271707 17.704102964868 22.3277475029399 11.167491040327 9.37496110445342 40.8604010800989 30.6077781498127 19.7400282507173 41.9429377810702 29.3372242753458 16.726280314167 9.4673344587637 13.7807779209145 29.8110761663611 46.2130509480376 5.92799583376557 10.3448502650519 9.77200122375602 7.90233068017262 39.8035827883806 7.39773372779998 47.6275658604547 10.6901031514496 50.263886372287 52.6973837764406 17.3545383999712 10.1837636490889 11.1347993093489 10.9829650111234 5.51577880471927 19.8112862297261 12.1510511840698 43.519574838104 19.3341181368989 10.2011504740428 13.5513286238001 10.8803351229504 10.8597154166467 6.99228221082447 43.2169503564054 13.3956021527982 17.184320116091 6.18251180639075 10.523968797236 11.5194071003516 9.56539846490018 39.8518276823542 9.5053764020573 14.4152146231991 12.237490461592 46.2616042624823 29.606559735731 17.154619555944 7.41097304551524 11.9498813162074 7.12368032364104 31.127953059523 12.9716696680163 34.7683458257699 45.2967212449618 26.8871715043181 9.07565231984177 5.79712054719886 9.37625513039332 13.3558733297771 5.30632171505016 11.3730169878673 30.4565263507174 9.08837228079056 37.9459260318005 6.66919876893984 17.3221451833446 6.11594881567856 38.3765199645757 36.7730179351322 28.8746168249174 4.33402168479399 10.9913835107769 8.86870385189088 8.96418678044791 9.22363964551582 5.60045716672488 10.3553835210404 9.74144403683128 14.4510998492582
KATOIII 11.533580786153 18.1962967539945 14.7696407079521 7.88167721687687 10.3096913571508 7.51324155065421 4.25681100861176 14.595644380079 4.34185822251362 5.25019395270802 10.1337832148647 6.69204910483833 19.9947196946533 3.75286029200003 20.2204628660986 5.54906693610285 5.42811145525006 10.1605285639777 8.35994666818866 17.5956639228576 18.3962936000825 10.8511490887137 6.65650042187969 4.37767595949631 13.1448749109999 19.5986402358358 0.449950783724176 12.9154647367689 9.39222544256895 4.77974307966965 5.53481945114447 7.08138876730011 16.6959823629437 13.8854756861646 1.26309484328708 12.2468944882167 20.679486606676 7.99484988901713 12.1187887181799 4.94070299473559 10.7642428082691 16.6966453668562 12.7681875678124 4.65475336270098 7.35386675226408 11.7911916382922 9.71514042090818 41.3084713021053 21.0921398840051 6.48102544921757 3.7967681417931 2.62766883186458 12.469072758204 3.42314435563163 20.3964111260205 9.39814760316026 19.8938951176983 55.3467838918351 24.5671113710731 5.51378557777437 5.37145380777069 8.51703213800315 16.3963848194104 2.11827581990684e-06 6.40249000842435 18.579281320819 11.8206883883035 3.84084687303672e-05 6.90144490076599 4.71206484075489 4.78194355040344 4.9229878244545 14.3343907033565 7.91347748374524 22.1986304640629 5.59867840349845 5.76002133364023 9.97192323417716 7.80774283096246 1.75960298472326e-06 11.1491197361426 4.09741253042578 10.3808554476887 18.6928922794551 7.66916838500228 12.7548279754888 11.7399415534154 8.79539368520376 6.64094072943184 10.6251804272849 8.26866644709043 19.8371708190207 5.8307615991248 14.8792951533906 4.28946972050073 5.43330027679244 3.96113896025514 19.4970308280558 9.48811160415476 4.52498482673297 9.79437175669895 8.38449219211676 3.07937299349218 10.8984682146536 4.02244489882332 6.82511765134016 53.9273487425862 50.0965173186076 6.64011153398594 3.12334376615342 5.24336116752481 2.73428568211406 7.73046428836559 3.18042140338919 0.000295665229604684 11.8749084397201 6.37891122653166 18.5951225084921
KMS-11 7.73335493144525 28.2017646297055 2.50107964933628 7.61900760363813 9.87634786924794 8.49264272244513 -0.361134832608676 19.9740433657005 20.8296083344043 24.9463513093533 14.6109810129404 5.45772061370549 15.3186408947864 0.86257566263884 13.5007124826248 0.000262430412860159 11.1364354825692 8.94279113971826 10.5411105886942 14.0013754535627 13.800981579064 14.0636177851642 8.61047023240486 8.01674580696498 12.2285177078811 14.7521941277252 40.9959330202148 22.8741984438023 10.0090045237023 9.67464809219008 9.88565256142493 10.6369063019283 2.83319528875913e-06 11.8145345982345 1.48691515254947 5.28512311471844 38.7757082728459 7.28583801399288 11.4427130737435 9.47564211668255 8.59966759999347 47.8087576721743 6.40121554737632 5.46732296906211 7.41647622961463 6.8490819506316 11.0462433121275 46.1693358871918 19.9673908494362 9.64780952808668 4.30252589925952 2.18591630305607 17.9381363120655 11.2419756294303 3.22441607879697e-05 8.2132659068607 0.000133230445404882 67.917646366044 25.1525826569623 21.3958615191432 10.5644753450699 10.1878902490228 18.3570318124755 16.5001576356666 8.2690656726163 15.0393368074367 39.4675692627479 44.8951588357858 38.2979164775897 9.06437941620009 2.08941164294548 2.61285694922506 10.4002904512412 11.9021314576662 0.800301038256033 7.9572091533643 9.08256340128727 8.3933727426947 9.66646325770818 2.15904084783955 10.2119429346923 5.22806819765523 9.86343999325145 18.3381029094332 8.71303600639761 27.0307526835732 11.600686574564 9.19408857030445 9.95076294197053 7.77370125197773 4.42223787195336 21.8717270945265 40.5976260020049 14.847382625421 7.32412789856928 5.76251632990049 5.74559914480401 5.55254805321413e-05 10.1974374305955 8.86323651939142 8.59784455677672 10.1133233871258 11.3421351174437 6.96241145874094 10.8519712327986 10.1103491352001 99.9995477088907 26.5078412948169 7.11610813014534 8.65583786830998 7.40649436885738 2.92110724763298 12.6824803488919 9.02500279178424 52.1927500059823 22.2403769621689 10.2688032030818 1.4002948056276
